Date	316 HK Equity	1378 HK Equity	883 HK Equity	1171 HK Equity	386 HK Equity	1308 HK Equity	1088 HK Equity	998 HK Equity	600019 CH Equity	1919 HK Equity	3988 HK Equity	1288 HK Equity	3323 HK Equity	762 HK Equity	857 HK Equity	3328 HK Equity	728 HK Equity	941 HK Equity	939 HK Equity	000651 CH Equity	601088 CH Equity	2007 HK Equity	601006 CH Equity	1398 HK Equity	002157 CH Equity	601155 CH Equity	267 HK Equity	1044 HK Equity	601328 CH Equity	600028 CH Equity	601169 CH Equity	17 HK Equity	868 HK Equity	601225 CH Equity	601988 CH Equity	688 HK Equity	000002 CH Equity	601818 CH Equity	601288 CH Equity	2628 HK Equity	6 HK Equity	601398 CH Equity	000069 CH Equity	600000 CH Equity	601939 CH Equity
11/13/20	42.200	6.440	8.540	6.020	3.520	13.760	14.320	3.330	7.452	4.785	2.710	2.850	10.600	4.980	2.410	4.180	2.490	50.000	5.980	77.763	20.515	10.96	7.570	4.65	19.822	40.278	6.19	56.5	5.340	4.718	5.539	40	16.42	11.666	3.779	20.75	34.093	4.694	3.732	17.5	41.3	5.821	8.110	10.985	7.511
11/16/20	47.500	6.850	8.680	6.170	3.580	14.420	14.720	3.320	7.701	4.862	2.720	2.850	10.920	4.890	2.420	4.200	2.390	48.150	5.910	78.662	20.961	10.74	7.690	4.63	20.961	40.273	6.25	57.1	5.370	4.828	5.570	39.65	16.5	12.011	3.804	19.7	34.385	4.722	3.756	17.86	41.3	5.864	8.314	11.128	7.560
11/17/20	52.000	6.680	8.860	6.160	3.610	14.600	14.860	3.360	7.520	5.223	2.760	2.880	11.220	4.860	2.530	4.220	2.360	47.400	6.000	80.878	21.106	10.78	7.780	4.68	21.343	41.196	6.26	57.8	5.427	4.872	5.617	40.5	16.52	11.694	3.819	19.32	35.414	4.789	3.772	18	41.4	5.912	8.525	11.268	7.662
11/18/20	54.000	7.040	8.880	6.200	3.580	15.260	14.780	3.390	7.456	5.323	2.760	2.870	11.200	4.840	2.530	4.230	2.340	47.050	6.030	78.805	21.022	10.82	7.823	4.71	21.034	41.677	6.25	58.4	5.459	4.857	5.672	40.35	16.68	11.698	3.829	19.38	36.348	5.010	3.793	18	41.55	5.944	8.520	11.462	7.764
11/19/20	62.300	6.800	8.860	6.180	3.540	16.020	14.480	3.330	7.407	5.346	2.710	2.820	10.900	4.830	2.520	4.180	2.390	47.100	5.950	79.954	20.748	10.74	7.772	4.6	21.561	41.449	6.16	57.45	5.428	4.851	5.652	40.35	16.48	11.587	3.815	19	36.397	5.099	3.803	17.66	41.2	5.935	8.514	11.469	7.831
11/20/20	62.600	6.910	8.750	6.170	3.490	16.460	14.420	3.280	7.666	5.769	2.680	2.770	10.880	4.790	2.500	4.140	2.380	46.950	5.860	80.204	20.943	10.5	7.808	4.56	21.309	40.988	6.12	57.1	5.434	4.831	5.658	39.75	16.78	11.942	3.815	18.28	36.464	4.949	3.780	17.58	41.05	5.942	8.481	11.422	7.761
11/23/20	65.000	7.420	9.180	6.550	3.540	16.100	14.800	3.320	7.521	6.123	2.710	2.870	11.300	4.770	2.580	4.180	2.400	46.500	5.900	80.329	21.633	10.36	7.862	4.59	21.139	40.982	6.12	57.25	5.461	4.943	5.697	39.6	18.14	12.605	3.825	17.64	36.534	5.179	3.813	17.62	40.7	5.967	8.592	11.652	7.898
11/24/20	64.000	7.320	9.140	6.720	3.520	17.000	15.080	3.270	7.667	6.131	2.680	2.800	11.060	4.820	2.580	4.130	2.410	47.450	5.840	78.555	21.638	10.34	7.808	4.53	21.238	40.442	6.09	56.65	5.433	4.927	5.680	40.45	17.84	12.418	3.834	17.96	36.279	5.151	3.798	17.4	41.35	5.939	8.561	11.583	7.808
11/25/20	59.250	6.700	9.520	6.580	3.650	16.140	15.120	3.330	7.516	5.946	2.700	2.870	10.600	4.820	2.620	4.160	2.420	47.600	5.890	78.734	21.701	10.34	7.870	4.58	20.759	40.162	6.21	56.05	5.431	4.983	5.667	41.25	17.1	12.205	3.817	18.5	36.286	5.113	3.794	17.56	41.25	5.938	8.459	11.557	7.799
11/26/20	59.800	6.770	9.600	6.690	3.830	16.020	15.400	3.380	7.520	5.977	2.720	2.890	10.700	4.780	2.650	4.160	2.420	47.650	5.970	78.325	22.348	10.32	7.968	4.67	21.075	39.958	6.15	55.8	5.457	5.021	5.693	40.8	17.24	12.459	3.831	18.78	36.469	5.245	3.807	17.96	41.25	6.000	8.487	11.763	7.944
11/27/20	59.150	6.870	9.450	6.690	3.770	15.760	15.360	3.450	7.447	5.715	2.780	2.990	10.840	4.800	2.630	4.350	2.430	47.550	6.100	78.542	22.740	10.56	8.071	4.87	21.644	41.121	6.16	55.5	5.597	5.043	5.797	41.4	17.14	12.419	3.924	19.4	37.244	5.302	3.912	18.5	41.2	6.351	8.578	12.018	8.283
11/30/20	59.200	6.770	8.130	6.390	3.510	14.900	14.980	3.350	7.318	5.577	2.740	2.940	10.180	4.660	2.470	4.290	2.340	46.400	6.080	78.528	23.120	10.24	7.989	4.92	21.989	41.739	6.06	53.5	5.550	4.937	5.751	39.3	17.4	12.302	3.889	18.86	36.177	5.114	3.877	17.58	40.8	6.269	8.579	11.855	8.425
12/1/20	60.100	7.150	7.750	6.580	3.560	15.920	15.060	3.490	7.431	5.746	2.750	3.020	10.400	4.650	2.450	4.330	2.330	46.300	6.200	79.260	23.283	10.24	8.044	5.1	22.068	42.119	6.17	53.85	5.638	4.989	5.909	39.2	17.78	12.538	3.963	19.06	36.269	5.225	3.963	18.02	40.7	6.452	8.539	12.148	8.610
12/2/20	60.000	7.210	7.700	6.700	3.630	15.500	15.260	3.450	7.642	5.585	2.740	2.970	10.300	4.650	2.470	4.300	2.360	46.850	6.180	82.125	23.611	10.3	8.150	5.09	22.300	42.699	6.18	54.25	5.599	4.984	5.929	39.1	17.76	12.615	3.933	19.3	36.769	5.138	3.933	18.02	41.2	6.437	8.599	12.107	8.634
12/3/20	60.250	7.020	7.700	6.580	3.630	15.560	15.080	3.410	7.345	5.554	2.720	2.900	10.500	4.650	2.480	4.230	2.370	47.400	6.060	81.149	22.591	10.2	8.162	5	22.437	43.003	5.78	55	5.603	4.976	5.994	38	17.54	11.965	3.921	19.08	36.606	5.118	3.921	17.9	41.35	6.373	8.494	12.131	8.648
12/4/20	60.500	7.110	7.400	6.350	3.540	15.360	14.760	3.440	7.203	5.746	2.720	2.920	10.220	4.570	2.450	4.260	2.350	46.750	6.090	81.876	22.415	9.95	8.128	4.99	22.558	42.588	5.67	55.6	5.577	4.960	5.957	37	17.9	11.997	3.892	18.6	35.598	5.114	3.880	17.78	41.25	6.301	8.413	12.068	8.472
12/7/20	58.250	6.780	7.170	6.280	3.570	14.820	14.280	3.370	7.074	5.454	2.700	2.890	9.800	4.540	2.400	4.180	2.290	46.350	5.970	80.712	21.935	9.84	8.000	4.87	22.825	41.875	5.6	54.5	5.519	4.878	5.887	37.6	17.4	11.763	3.858	18.54	34.908	4.973	3.846	17.6	40.5	6.160	8.320	11.858	8.273
12/8/20	59.500	6.680	6.890	6.230	3.400	14.920	14.300	3.290	7.083	5.515	2.650	2.860	9.660	4.470	2.360	4.140	2.240	45.450	5.850	77.901	21.830	9.88	8.032	4.77	22.044	41.751	5.68	54	5.505	4.864	5.861	37.55	18	11.758	3.844	17.8	34.620	4.888	3.820	17.38	41.05	6.075	8.293	11.841	8.032
12/9/20	57.800	6.930	6.710	6.330	3.360	15.040	14.520	3.330	7.013	5.400	2.680	2.890	9.530	4.420	2.350	4.230	2.210	45.200	5.900	74.171	22.035	10.04	7.961	4.8	21.300	40.871	5.7	53.65	5.473	4.822	5.911	37.95	18.44	11.847	3.826	17.64	33.952	4.857	3.826	17.36	41.15	6.042	8.115	11.740	7.961
12/10/20	57.200	7.090	6.550	6.290	3.320	15.380	14.580	3.270	7.296	5.531	2.650	2.840	9.470	4.380	2.320	4.110	2.150	44.950	5.810	74.418	21.960	10.02	8.066	4.74	20.846	41.574	5.57	52.8	5.425	4.809	5.863	37.65	18.68	11.892	3.814	17.5	33.851	4.809	3.826	17.26	41.35	5.993	8.054	11.631	7.794
12/11/20	54.800	7.120	6.950	6.450	3.470	15.000	14.860	3.300	7.235	5.292	2.660	2.860	9.410	4.330	2.380	4.190	2.150	44.300	5.810	75.546	22.060	10.08	8.016	4.78	20.414	40.863	5.61	53	5.388	4.879	5.672	37.7	19.1	12.042	3.801	17.56	33.700	4.772	3.813	17.1	41.15	6.015	7.957	11.486	7.685
12/14/20	54.500	6.990	7.190	6.310	3.440	14.640	14.400	3.280	7.054	5.208	2.630	2.850	9.320	4.340	2.410	4.150	2.150	44.200	5.760	74.275	20.652	10.02	7.811	4.72	21.090	41.694	5.56	52.85	5.361	4.805	5.775	37	18.76	11.160	3.787	17.9	34.226	4.793	3.811	17.12	40.9	5.977	7.988	11.539	7.728
12/15/20	59.950	7.140	7.000	6.280	3.420	14.980	14.600	3.260	7.005	5.738	2.620	2.810	9.220	4.310	2.390	4.150	2.140	44.150	5.740	72.293	20.933	10.02	7.776	4.73	20.731	41.889	5.46	52.1	5.346	4.777	5.725	37	18.74	11.095	3.769	17.52	33.841	4.706	3.781	16.92	40.5	5.938	8.155	11.509	7.622
12/16/20	63.250	7.230	7.000	6.330	3.440	15.240	14.640	3.310	6.977	5.854	2.630	2.800	9.330	4.390	2.390	4.190	2.180	44.400	5.750	72.419	21.051	10.12	7.725	4.67	20.410	41.745	5.51	53	5.352	4.794	5.719	37.35	19.78	10.952	3.773	17.72	33.937	4.794	3.773	16.9	40.85	5.933	8.105	11.451	7.630
12/17/20	68.150	7.520	7.080	6.250	3.440	15.260	14.620	3.280	7.261	6.154	2.610	2.800	9.620	4.410	2.400	4.180	2.160	44.150	5.740	73.101	21.511	10	7.760	4.64	20.645	42.620	5.52	55.5	5.363	4.853	5.755	37	19.6	11.165	3.785	17.86	34.219	4.817	3.773	17.1	40.55	5.968	8.139	11.592	7.653
12/18/20	66.900	7.690	7.250	6.610	3.460	16.080	15.080	3.270	7.384	6.223	2.590	2.760	9.640	4.560	2.420	4.130	2.270	45.550	5.750	72.742	22.604	10.06	7.823	4.6	20.138	41.936	5.52	55.5	5.346	4.860	5.713	37.4	20	11.616	3.769	17.9	33.781	4.729	3.757	17	40.6	5.927	8.107	11.569	7.598
12/21/20	69.600	7.540	7.250	6.630	3.390	15.940	15.160	3.240	7.339	6.408	2.560	2.740	9.250	4.440	2.400	4.080	2.190	44.150	5.650	71.847	22.252	9.99	7.753	4.54	20.134	41.274	5.41	54.8	5.350	4.817	5.717	36.5	20.25	11.469	3.776	17.42	33.343	4.699	3.752	16.88	40.25	5.918	8.120	11.540	7.528
12/22/20	68.300	7.180	7.260	6.290	3.350	15.060	14.740	3.230	7.026	5.892	2.570	2.750	9.120	4.420	2.340	4.070	2.160	43.750	5.630	71.222	21.090	9.85	7.666	4.54	19.455	41.067	5.28	53.9	5.284	4.716	5.640	35.95	20.1	10.806	3.744	17.24	33.235	4.597	3.732	16.68	40.15	5.853	7.998	11.386	7.382
12/23/20	69.450	7.160	7.240	6.240	3.350	15.580	14.840	3.170	7.148	6.292	2.540	2.720	8.980	4.360	2.350	4.010	2.160	43.850	5.540	71.300	21.277	9.98	7.634	4.47	19.345	40.539	5.22	53.95	5.275	4.730	5.642	36.25	20.95	10.976	3.746	17.16	32.989	4.670	3.722	16.56	40.45	5.879	8.025	11.320	7.397
12/24/20	68.450	7.050	7.340	6.300	3.400	16.200	14.800	3.220	7.053	6.346	2.590	2.750	8.970	4.450	2.380	4.060	2.200	44.500	5.680	71.315	21.397	10.04	7.623	4.54	19.758	40.158	5.35	53.9	5.272	4.738	5.640	36.2	20.9	11.007	3.764	17.3	33.176	4.631	3.728	16.7	40.75	5.889	7.908	11.340	7.445
12/28/20	75.350	7.000	7.500	6.310	3.480	16.940	14.840	3.280	7.105	7.038	2.630	2.810	8.750	4.610	2.400	4.160	2.250	45.500	5.800	71.877	22.002	10.08	7.638	4.76	20.508	40.102	5.45	54	5.278	4.733	5.646	36.35	21.25	11.315	3.760	17.2	33.709	4.638	3.724	17	41.25	5.895	8.065	11.351	7.401
12/29/20	76.000	6.900	7.380	6.230	3.500	16.740	14.760	3.270	6.981	7.031	2.640	2.840	8.980	4.620	2.410	4.160	2.230	44.650	5.890	72.271	21.431	10.1	7.646	4.9	20.053	40.736	5.36	54.15	5.295	4.773	5.663	36.1	21.1	10.959	3.764	16.82	33.862	4.654	3.728	16.92	41.4	5.913	8.121	11.315	7.421
12/30/20	75.500	7.080	7.210	6.200	3.520	16.780	14.640	3.290	7.095	6.838	2.650	2.870	9.020	4.510	2.410	4.120	2.150	43.850	5.930	72.813	21.427	10.38	7.618	4.93	20.013	40.168	5.44	54.55	5.300	4.765	5.681	36.3	21.55	11.076	3.767	16.44	33.727	4.694	3.720	17.06	42	5.894	8.069	11.290	7.392
12/31/20	77.500	7.100	7.180	6.200	3.470	16.740	14.600	3.290	7.068	7.154	2.650	2.840	9.320	4.450	2.400	4.100	2.150	44.200	5.890	73.579	21.394	10.72	7.674	5.03	20.242	41.375	5.49	54.9	5.322	4.787	5.749	36.1	21.65	11.095	3.778	16.86	34.093	4.740	3.730	17.1	42	5.928	8.422	11.499	7.460
1/4/21	81.650	7.230	7.050	6.210	3.530	18.000	14.580	3.270	7.308	7.800	2.610	2.810	8.980	4.470	2.400	4.080	2.090	43.850	5.770	75.481	21.588	10.18	7.728	4.85	22.488	40.309	5.54	56	5.364	4.836	5.808	36.8	22.4	11.508	3.804	16.5	33.336	4.668	3.756	17.1	42.7	6.012	8.268	11.628	7.500
1/5/21	81.400	7.410	7.060	6.150	3.530	18.460	14.600	3.270	7.133	8.000	2.640	2.820	8.990	4.850	2.380	4.110	2.160	46.100	5.750	78.372	21.196	9.99	7.806	4.81	23.274	41.672	5.58	58.25	5.380	4.828	5.812	37.05	21.95	11.421	3.807	15.8	33.518	4.636	3.759	16.9	42.65	5.969	8.298	11.625	7.446
1/6/21	98.900	7.700	7.360	6.210	3.640	18.140	14.800	3.320	7.138	8.154	2.670	2.860	9.650	5.020	2.450	4.170	2.240	46.650	5.760	76.864	21.535	10.08	7.846	4.82	22.998	40.982	5.7	57.45	5.399	4.931	5.819	36.85	21.45	11.505	3.815	15.2	34.491	4.703	3.755	17.1	41.95	5.962	8.170	11.781	7.510
1/7/21	97.000	7.750	7.250	6.280	3.720	17.920	14.880	3.360	7.612	8.046	2.660	2.860	9.860	4.450	2.450	4.200	2.030	43.300	5.880	77.440	21.856	9.96	7.792	4.91	23.160	40.503	5.7	56.8	5.386	4.931	5.793	36.5	21.6	12.029	3.818	15.38	34.459	4.716	3.758	17.1	41.7	5.985	8.031	11.742	7.553
1/8/21	95.000	6.920	7.120	6.400	3.760	18.340	14.960	3.350	7.857	8.354	2.680	2.890	9.820	4.410	2.410	4.160	1.960	41.500	5.930	77.497	22.315	10.16	7.822	4.96	21.632	40.869	5.77	57	5.390	5.019	5.809	36.55	21.45	12.265	3.821	15.62	35.143	4.695	3.761	16.98	41.55	5.989	8.073	11.774	7.594
1/11/21	96.000	6.850	7.160	6.330	3.730	17.980	14.860	3.390	7.526	7.969	2.700	2.940	9.590	4.660	2.450	4.280	1.990	43.900	6.060	74.722	21.609	10.42	7.753	4.99	20.580	41.998	5.86	55.55	5.360	4.858	5.719	36.4	19.84	11.917	3.793	16.46	35.632	4.714	3.769	16.74	41.3	5.971	7.933	11.594	7.718
1/12/21	98.900	7.000	7.300	6.370	3.780	18.720	14.900	3.430	7.619	7.954	2.710	2.950	10.260	4.940	2.480	4.280	2.190	46.800	6.110	76.379	21.860	10.2	7.811	5.09	21.224	42.329	5.98	56.2	5.387	4.979	5.747	36.55	19.96	12.214	3.815	16.9	35.634	4.775	3.779	17.9	41.15	6.023	8.027	11.734	7.787
1/13/21	107.000	6.920	7.700	6.540	3.970	18.780	15.740	3.410	7.792	8.600	2.720	2.960	10.200	4.920	2.590	4.290	2.230	45.950	6.110	77.823	22.549	9.97	7.936	5.04	21.170	42.388	6.1	56.25	5.394	5.059	5.778	36.75	20.3	12.059	3.836	16.88	35.843	4.771	3.788	17.88	41.15	6.066	8.092	11.796	7.888
1/14/21	104.700	6.980	8.180	6.410	3.950	17.920	15.860	3.420	8.192	7.862	2.710	2.960	10.040	5.050	2.590	4.310	2.300	47.150	6.070	75.594	22.300	10.04	7.916	5.03	20.587	42.647	6.04	55.3	5.401	5.066	5.796	36.35	20.2	12.168	3.844	16.82	35.917	4.755	3.808	17.56	41.2	6.084	8.204	11.820	7.844
1/15/21	102.000	6.930	8.090	6.500	3.980	17.780	15.740	3.500	7.597	7.800	2.730	3.000	9.790	5.010	2.580	4.360	2.340	47.100	6.180	75.852	22.409	9.95	7.956	5.16	20.494	42.915	5.98	55.8	5.432	5.073	5.838	36.35	19.58	12.825	3.864	17.04	35.832	4.881	3.829	17.64	40.95	6.162	8.124	11.868	8.004
1/18/21	103.300	6.900	8.250	6.590	3.960	18.480	15.980	3.520	7.511	8.385	2.730	3.020	10.100	5.120	2.600	4.360	2.420	49.200	6.200	76.139	22.593	10.06	7.929	5.13	20.539	43.730	6.02	55.2	5.410	4.968	5.827	36.3	19.92	13.160	3.821	17.9	37.329	4.968	3.809	17.64	41	6.138	8.359	12.037	8.072
1/19/21	99.800	6.880	8.430	6.710	4.080	18.880	15.980	3.630	7.430	7.615	2.770	3.050	10.660	5.100	2.640	4.440	2.410	49.900	6.260	75.283	22.422	10.72	7.945	5.17	20.328	47.979	6.26	55.9	5.504	4.989	5.887	37.1	19.52	13.245	3.853	18.78	37.426	5.037	3.829	17.94	41.6	6.222	8.615	12.156	8.316
1/20/21	101.000	7.060	8.420	6.620	4.070	20.200	15.700	3.600	8.176	7.638	2.780	3.020	10.300	4.970	2.630	4.460	2.330	49.000	6.220	73.131	22.551	10.5	7.877	5.13	20.309	48.194	6.29	55.55	5.455	4.987	5.814	37.2	19.86	13.415	3.836	19.7	36.565	4.927	3.812	18.06	41.4	6.174	8.572	11.965	8.128
1/21/21	100.000	7.480	8.260	6.800	4.120	19.980	15.860	3.620	8.169	7.815	2.780	3.020	10.420	4.880	2.640	4.480	2.290	48.950	6.210	73.607	22.672	10.4	7.869	5.19	20.429	51.583	6.35	55.4	5.446	4.990	5.806	37.5	19.34	13.388	3.827	19.12	36.108	5.074	3.791	18.2	41.45	6.154	8.421	11.960	8.085
1/22/21	82.000	7.050	7.800	6.520	3.960	19.900	15.360	3.480	7.953	8.000	2.710	2.930	9.970	4.770	2.530	4.370	2.240	47.600	6.060	72.033	22.317	10.12	7.750	5.04	20.116	53.160	6.14	55.4	5.382	4.868	5.729	37.1	20.15	13.060	3.791	18.68	34.994	4.868	3.755	17.4	41.35	6.028	8.216	11.708	7.869
1/25/21	80.550	7.320	7.790	6.370	3.870	19.680	15.120	3.660	8.170	7.677	2.730	2.930	9.790	4.610	2.450	4.350	2.210	47.150	6.130	71.800	21.832	10.04	7.692	5.06	20.313	55.100	6.13	55.2	5.359	4.809	5.706	36.75	19.98	12.991	3.792	18.48	35.122	4.905	3.756	17.32	40.9	6.041	8.159	11.628	7.907
1/26/21	73.400	7.200	7.600	6.240	3.760	19.400	14.840	3.600	8.430	7.092	2.690	2.880	9.550	4.460	2.410	4.310	2.160	45.500	6.060	70.747	21.632	10.02	7.710	5.03	21.572	55.818	6.2	54.25	5.360	4.832	5.720	36.9	20.45	13.118	3.801	18.42	35.613	4.904	3.753	17.04	41.1	6.031	8.106	11.607	7.998
1/27/21	69.850	7.240	8.060	6.240	3.820	18.180	14.840	3.600	8.345	6.946	2.730	2.880	9.800	4.600	2.460	4.320	2.280	47.900	6.060	71.030	21.640	10	7.700	5.07	21.401	56.169	6.27	55.65	5.356	4.818	5.715	36.9	20.1	13.450	3.790	18.38	35.150	4.914	3.766	17	41.35	6.062	8.250	11.633	8.046
1/28/21	64.150	7.010	7.920	6.100	3.790	17.480	14.540	3.560	8.162	6.385	2.680	2.840	9.390	4.440	2.390	4.280	2.250	47.900	5.990	68.869	21.350	9.78	7.742	4.99	20.797	54.792	6.19	57.85	5.373	4.784	5.698	36.5	18.8	12.911	3.811	17.9	34.176	4.857	3.775	16.66	41.35	6.047	8.042	11.612	8.006
1/29/21	66.300	6.850	7.620	6.000	3.710	17.820	14.380	3.440	7.912	6.038	2.630	2.800	9.290	4.360	2.350	4.200	2.260	47.300	5.880	67.905	20.987	9.37	7.683	4.95	20.914	50.959	6.06	55.65	5.379	4.764	5.705	36.05	18.8	12.242	3.823	17.48	33.519	4.885	3.799	16.46	41.3	6.139	7.936	12.013	8.153
2/1/21	69.350	7.100	7.870	6.090	3.740	17.940	14.260	3.510	7.888	6.192	2.640	2.790	9.480	4.420	2.350	4.240	2.340	48.450	5.870	67.644	20.354	9.42	7.648	4.95	19.779	53.463	6.09	55.4	5.382	4.735	5.706	36.25	19.6	12.083	3.812	17.96	33.648	4.927	3.800	16.4	41.6	6.161	7.995	12.515	8.103
2/2/21	71.750	7.340	8.170	6.090	3.750	18.280	14.100	3.500	7.815	6.085	2.650	2.780	9.730	4.430	2.340	4.220	2.330	48.300	5.880	71.583	20.240	9.39	7.671	4.91	19.243	52.544	6.12	54.75	5.378	4.730	5.654	35.95	19.88	12.305	3.817	17.74	34.021	4.790	3.781	16.62	41.8	6.110	8.043	12.269	8.067
2/3/21	69.650	7.260	8.460	6.090	3.750	17.640	14.060	3.520	7.977	6.131	2.630	2.770	9.770	4.460	2.370	4.230	2.310	48.250	5.870	70.557	20.116	9.28	7.665	4.89	19.708	52.612	6.08	54.05	5.374	4.762	5.686	35.35	19.62	12.211	3.803	17.78	33.491	4.786	3.767	16.48	41.55	6.046	8.349	12.307	8.001
2/4/21	67.100	7.280	8.450	6.080	3.770	17.840	14.020	3.510	7.966	5.508	2.630	2.770	9.720	4.300	2.380	4.210	2.260	47.300	5.870	70.184	19.981	9.19	7.643	4.86	18.987	51.881	6.05	54.3	5.355	4.780	5.654	35.25	19.28	12.458	3.809	17.66	33.409	4.768	3.773	16.36	41.8	6.073	8.253	12.314	7.942
2/5/21	67.600	8.010	8.520	6.030	3.770	17.700	13.880	3.600	7.997	5.769	2.640	2.770	9.770	4.400	2.390	4.240	2.240	46.900	5.940	70.670	19.604	9.38	7.686	4.87	18.992	52.397	6.07	53.85	5.444	4.748	5.767	35.15	19.66	11.858	3.861	17.9	34.628	5.228	3.825	16.28	41.5	6.211	8.597	12.853	8.297
2/8/21	69.000	8.520	8.590	6.030	3.760	18.280	13.860	3.570	8.223	5.762	2.630	2.760	9.990	4.400	2.390	4.240	2.200	46.750	5.950	70.738	19.740	9.32	7.730	4.85	19.259	53.282	6.08	53.85	5.422	4.797	5.735	34.9	20.95	12.227	3.835	18.36	35.021	5.097	3.823	16.2	41.25	6.203	8.560	12.888	8.343
2/9/21	73.000	8.740	8.880	6.100	3.850	19.080	13.980	3.550	8.347	5.723	2.630	2.750	10.140	4.410	2.440	4.200	2.170	46.500	5.990	71.104	20.020	9.37	7.781	4.81	19.212	52.145	6.09	54.1	5.420	4.951	5.758	35	21.8	12.455	3.830	18	34.631	5.071	3.806	16.08	41.2	6.203	8.600	12.865	8.311
2/10/21	74.850	8.940	8.790	6.150	3.830	20.250	13.980	3.600	8.175	5.977	2.680	2.810	10.040	4.430	2.440	4.310	2.170	46.850	6.140	72.611	20.082	9.31	7.862	4.9	19.122	52.817	6.09	54.1	5.438	5.006	5.738	35.4	21.8	12.364	3.841	18.14	34.607	4.982	3.853	16.36	41.25	6.302	8.583	12.832	8.595
2/11/21	74.850	9.140	8.710	6.240	3.810	20.450	14.020	3.640	8.175	5.900	2.700	2.850	10.040	4.450	2.430	4.330	2.220	47.450	6.230	72.611	20.082	9.26	7.862	5	19.122	52.817	6.11	54.1	5.438	5.006	5.738	35.5	22.3	12.364	3.841	18.12	34.607	4.982	3.853	16.4	41.35	6.302	8.583	12.832	8.595
2/16/21	75.250	9.910	9.540	6.450	4.120	21.500	14.420	3.720	8.175	6.654	2.720	2.860	10.340	4.520	2.750	4.450	2.230	47.850	6.290	72.611	20.082	9.4	7.862	5.06	19.122	52.817	6.32	55.3	5.438	5.006	5.738	37.2	22.4	12.364	3.841	18.52	34.607	4.982	3.853	16.68	41.65	6.302	8.583	12.832	8.595
2/17/21	74.550	9.700	9.970	6.630	4.340	21.500	14.600	3.770	8.175	6.646	2.750	2.930	10.640	4.680	2.750	4.550	2.330	49.500	6.360	72.611	20.082	9.32	7.862	5.15	19.122	52.817	6.36	54.95	5.438	5.006	5.738	37.4	22.5	12.364	3.841	18.5	34.607	4.982	3.853	17.1	41.45	6.302	8.583	12.832	8.595
2/18/21	73.600	9.420	10.120	6.600	4.340	20.150	14.880	3.670	8.544	6.792	2.720	2.880	10.320	4.750	2.700	4.480	2.350	50.500	6.230	72.259	20.816	9.3	7.791	5.08	19.466	53.893	6.41	55.1	5.449	5.353	5.736	37.15	22.1	13.539	3.836	18.42	35.861	5.055	3.848	16.82	41.55	6.262	9.404	12.941	8.484
2/19/21	73.250	9.750	9.910	6.750	4.230	19.800	14.920	3.660	8.741	6.938	2.720	2.860	11.840	5.080	2.670	4.460	2.580	53.750	6.150	73.274	21.743	9.28	7.912	5.02	21.515	55.253	6.36	55.35	5.523	5.247	5.799	37.1	21.95	14.960	3.878	18.84	35.827	5.115	3.878	16.96	41.65	6.291	9.725	13.171	8.536
2/22/21	74.200	10.440	10.060	7.130	4.400	19.800	15.540	3.670	9.595	7.277	2.740	2.890	12.160	5.400	2.800	4.460	2.700	55.650	6.240	70.139	22.656	9.39	7.916	5.13	22.308	55.051	6.61	54.9	5.541	5.577	5.805	38.7	22.1	14.560	3.898	18.72	35.657	5.073	3.910	16.74	41.85	6.441	9.799	12.845	8.743
2/23/21	76.400	9.910	10.400	7.140	4.550	20.550	15.160	3.740	9.520	7.000	2.790	2.960	11.980	5.300	2.890	4.510	2.680	55.900	6.370	68.403	22.014	9.43	7.913	5.27	20.958	54.590	6.74	54.75	5.515	5.635	5.791	40.7	23.55	14.208	3.873	19.06	35.982	5.060	3.897	16.92	42.85	6.451	9.640	12.925	8.849
2/24/21	74.450	9.530	9.640	7.100	4.430	20.450	14.880	3.680	9.055	6.777	2.760	2.880	11.940	5.100	2.810	4.510	2.580	54.800	6.240	68.792	21.774	9.21	7.842	5.17	21.221	54.873	6.71	55.5	5.488	5.476	5.765	39.8	21.8	13.895	3.867	18.66	36.017	4.960	3.867	16.76	43.2	6.365	9.764	12.730	8.587
2/25/21	77.000	10.380	9.860	7.450	4.520	21.200	15.200	3.800	9.309	7.277	2.770	2.910	12.520	5.050	2.880	4.550	2.570	54.800	6.350	71.893	22.247	9.89	7.928	5.24	20.517	60.374	6.78	55.25	5.550	5.598	5.814	41	21.7	13.646	3.904	20.1	39.628	5.069	3.928	16.84	43.7	6.535	9.934	12.973	8.841
2/26/21	75.350	9.620	9.250	7.190	4.290	20.400	14.740	3.660	9.011	6.631	2.720	2.820	11.760	4.920	2.780	4.380	2.490	53.700	6.230	70.694	21.268	9.65	7.824	5.06	19.842	61.049	6.57	53.7	5.476	5.404	5.715	39.45	21.7	12.845	3.882	19.64	39.661	4.913	3.906	16.36	43.1	6.434	9.682	12.629	8.699
3/1/21	79.600	9.930	9.150	7.740	4.260	21.450	14.840	3.670	9.645	7.108	2.700	2.800	12.000	5.150	2.810	4.390	2.640	56.350	6.140	72.492	21.377	9.5	7.857	5.04	20.129	59.692	6.54	53.6	5.482	5.482	5.710	38.5	23.7	12.920	3.887	19.5	40.007	4.846	3.899	16.3	42.8	6.406	9.705	12.692	8.721
